toi,tid,coverage_status,product_count,sectors,error
1400.01,258801269,available,21,TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83,
1401.01,259126549,available,33,TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1402.01,259129875,available,9,TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55,
1403.01,328750515,available,5,TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 83,
1405.01,387834907,available,16,TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 52;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1406.01,231736113,available,5,TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 87;TESS Sector 98,
1408.01,364186197,available,18,TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 24;TESS Sector 25;TESS Sector 52;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 73;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 84;TESS Sector 85;TESS Sector 86,
141.01,403224672,available,7,TESS Sector 01;TESS Sector 103;TESS Sector 104;TESS Sector 27;TESS Sector 28;TESS Sector 68;TESS Sector 95,
1410.01,199444169,available,3,TESS Sector 16;TESS Sector 56;TESS Sector 83,
1411.01,116483514,available,7,TESS Sector 16;TESS Sector 23;TESS Sector 24;TESS Sector 50;TESS Sector 51;TESS Sector 77;TESS Sector 78,
1416.01,158025009,available,4,TESS Sector 16;TESS Sector 23;TESS Sector 50;TESS Sector 77,
1417.01,164173105,available,3,TESS Sector 16;TESS Sector 56;TESS Sector 83,
1418.01,224600500,available,27,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1420.01,321857016,available,10,TESS Sector 16;TESS Sector 24;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 83;TESS Sector 84;TESS Sector 85,
1421.01,329277372,available,7,TESS Sector 16;TESS Sector 17;TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 83;TESS Sector 84,
1422.01,333473672,available,4,TESS Sector 16;TESS Sector 17;TESS Sector 57;TESS Sector 84,
1423.01,346418409,available,4,TESS Sector 16;TESS Sector 56;TESS Sector 57;TESS Sector 83,
1424.01,418959198,available,3,TESS Sector 16;TESS Sector 56;TESS Sector 83,
1426.01,128501004,available,1,TESS Sector 56,
1427.01,2041563029,available,1,TESS Sector 57,
1428.01,377304435,available,3,TESS Sector 40;TESS Sector 49;TESS Sector 53,
1429.01,138968089,available,6,TESS Sector 14;TESS Sector 15;TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1430.01,293954617,available,12,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 82;TESS Sector 83,
1431.01,375506058,available,9,TESS Sector 15;TESS Sector 16;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 83;TESS Sector 84,
1437.01,198356533,available,42,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
1438.01,229650439,available,38,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1438.02,229650439,available,38,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1439.01,232982558,available,43,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
144.01,261136679,available,24,TESS Sector 01;TESS Sector 04;TESS Sector 08;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 31;TESS Sector 34;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 88;TESS Sector 89;TESS Sector 93;TESS Sector 94;TESS Sector 95,
1442.01,235683377,available,43,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1443.01,237232044,available,31,TESS Sector 14;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1444.01,258514800,available,24,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 49;TESS Sector 52;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1447.01,298073824,available,11,TESS Sector 14;TESS Sector 15;TESS Sector 20;TESS Sector 21;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 60;TESS Sector 74;TESS Sector 75,
1448.01,343628284,available,7,TESS Sector 15;TESS Sector 16;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 82;TESS Sector 84,
1449.01,356158613,available,9,TESS Sector 14;TESS Sector 15;TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1450.01,377293776,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1451.01,417931607,available,7,TESS Sector 14;TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 75,
1452.01,420112589,available,40,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1453.01,198390247,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1453.02,198390247,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1456.01,199376584,available,7,TESS Sector 14;TESS Sector 15;TESS Sector 41;TESS Sector 55;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1459.01,16920150,available,2,TESS Sector 17;TESS Sector 57,
146.01,355636844,available,2,TESS Sector 28;TESS Sector 29,
1460.01,17005768,available,3,TESS Sector 17;TESS Sector 57;TESS Sector 84,
1462.01,188768068,available,21,TESS Sector 17;TESS Sector 20;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 47;TESS Sector 50;TESS Sector 51;TESS Sector 53;TESS Sector 54;TESS Sector 57;TESS Sector 60;TESS Sector 74;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 84;TESS Sector 85,
1467.01,240968774,available,4,TESS Sector 17;TESS Sector 18;TESS Sector 58;TESS Sector 85,
1468.01,243185500,available,5,TESS Sector 17;TESS Sector 42;TESS Sector 43;TESS Sector 57;TESS Sector 84,
1468.02,243185500,available,5,TESS Sector 17;TESS Sector 42;TESS Sector 43;TESS Sector 57;TESS Sector 84,
147.01,220435095,available,28,TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
1470.01,284441182,available,6,TESS Sector 17;TESS Sector 18;TESS Sector 24;TESS Sector 58;TESS Sector 78;TESS Sector 85,
1471.01,306263608,available,6,TESS Sector 17;TESS Sector 42;TESS Sector 43;TESS Sector 70;TESS Sector 71;TESS Sector 85,
1471.02,306263608,available,6,TESS Sector 17;TESS Sector 42;TESS Sector 43;TESS Sector 70;TESS Sector 71;TESS Sector 85,
1472.01,306955329,available,5,TESS Sector 17;TESS Sector 57;TESS Sector 58;TESS Sector 84;TESS Sector 85,
1473.01,352413427,available,3,TESS Sector 17;TESS Sector 57;TESS Sector 84,
1474.01,427654774,available,7,TESS Sector 17;TESS Sector 18;TESS Sector 52;TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78,
1478.01,409794137,available,4,TESS Sector 34;TESS Sector 61;TESS Sector 88;TESS Sector 99,
1479.01,421308357,available,8,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 53;TESS Sector 54;TESS Sector 55,
148.01,393940766,available,3,TESS Sector 28;TESS Sector 68;TESS Sector 95,
1480.01,335483600,available,4,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78,
1481.01,197650870,available,5,TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 83,
1483.01,452803785,not_found,0,,
1484.01,67309890,available,2,TESS Sector 77;TESS Sector 83,
1485.01,377191482,available,29,TESS Sector 16;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1486.01,233541860,available,29,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 84;TESS Sector 85,
1487.01,459978312,available,41,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1488.01,198457103,available,42,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1489.01,219751469,available,21,TESS Sector 21;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 78;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1492.01,354594208,available,2,TESS Sector 17;TESS Sector 57,
1493.01,15692883,available,2,TESS Sector 57;TESS Sector 84,
1494.01,411608801,available,3,TESS Sector 42;TESS Sector 57;TESS Sector 84,
1495.01,431148743,not_found,0,,
1496.01,384045439,available,2,TESS Sector 77;TESS Sector 83,
1497.01,371673488,not_found,0,,
1498.01,316402246,not_found,0,,
1499.01,414870287,not_found,0,,
150.01,271893367,available,36,TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
1500.01,377420580,not_found,0,,
1501.01,329145325,not_found,0,,
1502.01,410528770,not_found,0,,
1503.01,428065977,not_found,0,,
1504.01,326114850,not_found,0,,
1505.01,331034236,available,5,TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 83,
1506.01,64836837,available,3,TESS Sector 57;TESS Sector 77;TESS Sector 83,
1507.01,430677414,available,7,TESS Sector 16;TESS Sector 17;TESS Sector 56;TESS Sector 57;TESS Sector 76;TESS Sector 77;TESS Sector 83,
1508.01,415741431,available,2,TESS Sector 57;TESS Sector 77,
1509.01,272828463,not_found,0,,
151.01,382302241,available,12,TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39,
1510.01,377739433,not_found,0,,
1511.01,376682699,available,2,TESS Sector 77;TESS Sector 78,
1512.01,434718964,available,4,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78,
1513.01,269509393,not_found,0,,
1514.01,270238522,not_found,0,,
1515.01,470709084,available,1,TESS Sector 58,
1516.01,376637093,available,6,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
1517.01,455962313,not_found,0,,
1518.01,427761355,available,5,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 84;TESS Sector 85,
1519.01,272049972,not_found,0,,
152.01,403287048,not_found,0,,
1520.01,269238073,available,6,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
1521.01,366074069,available,2,TESS Sector 58;TESS Sector 78,
1522.01,367102581,available,5,TESS Sector 52;TESS Sector 53;TESS Sector 58;TESS Sector 59;TESS Sector 60,
1523.01,387413037,available,1,TESS Sector 52,
1524.01,314338017,not_found,0,,
1525.01,276380902,available,2,TESS Sector 41;TESS Sector 55,
1526.01,313761775,not_found,0,,
1529.01,312259170,not_found,0,,
1530.01,312469860,not_found,0,,
1533.01,345143460,available,5,TESS Sector 57;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
1534.01,354600221,not_found,0,,
1535.01,420288086,not_found,0,,
1536.01,445137888,available,1,TESS Sector 58,
1539.01,252636888,available,1,TESS Sector 57,
154.01,389525208,available,2,TESS Sector 27;TESS Sector 67,
1540.01,318746829,not_found,0,,
1541.01,319068154,available,1,TESS Sector 77,
1542.01,367607434,available,3,TESS Sector 16;TESS Sector 17;TESS Sector 84,
1543.01,431585347,not_found,0,,
1545.01,127425841,not_found,0,,
1547.01,409520860,not_found,0,,
1548.01,440100539,available,2,TESS Sector 17;TESS Sector 57,
1549.01,191146556,not_found,0,,
1550.01,241065596,not_found,0,,
1552.01,326919774,available,4,TESS Sector 17;TESS Sector 18;TESS Sector 58;TESS Sector 85,
1555.01,441732151,available,37,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 55;TESS Sector 56;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
1556.01,405794804,not_found,0,,
1557.01,320506985,not_found,0,,
1558.01,117322779,not_found,0,,
156.01,220518305,available,3,TESS Sector 28;TESS Sector 29;TESS Sector 30,
1561.01,245462406,not_found,0,,
1562.01,249862365,not_found,0,,
1566.01,256414077,not_found,0,,
1567.01,259151170,available,1,TESS Sector 58,
1568.01,284050395,available,1,TESS Sector 78,
