toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad
7068.01,137685450,KP,,2460517.615013,2024-10-24 17:26:53,2024-11-13 12:03:28,292.627494,37.860165,11.4605,6181.58,1.36797
7165.01,239277658,KP,3.2509657,2460534.504554,2024-11-14 22:35:59,2024-11-23 12:03:04,300.102351,45.762192,14.1223,5757.0,1.49959
7168.01,427685831,KP,1.7497746,2460560.085062,2024-11-14 22:37:14,2024-11-23 12:03:04,348.494793,8.761079,11.3819,5087.0,0.856841
7383.01,11755687,KP,3.0522686,2460663.454963,2025-04-10 23:13:18,2025-04-14 12:03:26,90.643666,-0.57711,12.4821,5370.0,0.962287
7395.01,273234825,KP,125.8659048,2458719.72728,2025-05-01 19:36:00,2025-05-01 16:00:02,297.465335,42.882852,13.5102,5968.88,1.0645
7396.01,273690178,KP,14.8589888,2458690.740709,2025-05-01 19:36:00,2025-05-01 16:00:02,298.079445,44.746248,12.9879,5359.0,0.951815
7456.01,158933249,KP,,2459429.620166,2025-06-05 20:40:12,2025-06-05 16:00:01,288.97163,44.624645,11.6455,5328.63,1.0
7457.01,272840455,KP,6.8733768,2459424.944384,2025-06-05 20:40:12,2025-06-05 16:00:01,296.813688,47.526545,14.1348,6014.0,2.3646801
7458.01,169081296,KP,16.2385246,2458690.156638,2025-06-05 20:40:12,2025-06-05 16:00:01,297.069826,40.525204,9.85155,5740.0,0.952085
7461.01,271052158,KP,5.9605542,2458713.371243,2025-06-05 20:40:12,2025-06-05 16:00:01,294.674151,42.075604,11.9838,5219.54,0.943064
7463.01,274198407,KP,4.662632,2459419.9931,2025-06-05 20:40:12,2025-06-05 16:00:01,298.482834,46.793636,12.7994,5940.12,0.948492
7468.01,2621212,KP,,2460777.441897,2025-08-21 21:04:24,2025-08-27 12:03:56,208.901451,-6.136083,11.2309,4550.0,0.701485
7469.01,187309502,KP,3.5868547,2460776.225269,2025-08-21 21:04:24,2025-08-27 12:03:56,207.07829,-11.588988,14.1986,5036.0,0.980071
7470.01,437444661,KP,17.9758603,2460776.476517,2025-08-21 21:04:24,2025-08-27 12:03:56,252.426008,-19.54305,11.3692,5274.0,0.851795
7471.01,46020827,KP,9.3911326,2460794.2165,2025-08-21 21:04:24,2025-08-27 12:03:56,214.059579,-19.542306,10.4725,5708.0,1.76693
7472.01,145368316,KP,1.6096874,2460775.659327,2025-08-21 21:04:24,2025-08-27 12:03:56,256.537555,-10.413007,11.6123,6472.0,1.14583
7473.01,187278212,KP,,2460777.930913,2025-08-21 21:04:24,2025-08-27 12:03:56,206.846198,-6.139337,9.2493,4759.0,0.641805
7474.01,50171060,KP,1.257813,2460775.325905,2025-08-21 21:04:24,2025-08-27 12:03:56,245.440553,-23.548273,10.0198,5340.0,1.02904
7476.01,442530946,KP,3.7130279,2460804.77465,2025-09-03 20:59:10,2025-09-09 12:04:04,315.477191,-13.433382,10.5959,5808.0,1.20191
7477.01,126325985,KP,3.312816,2460804.314174,2025-09-03 20:59:10,2025-09-09 12:04:04,294.306839,-22.204487,12.5192,5909.0,1.23194
7478.01,11270200,KP,3.1432403,2460806.062159,2025-09-03 20:59:10,2025-09-09 12:04:04,289.202402,-19.355923,12.2994,5780.0,
7479.01,77202722,KP,3.3566052,2460805.31211,2025-09-03 20:59:10,2025-09-09 12:04:04,313.900026,-18.971408,12.4035,5012.0,0.916939
7480.01,71841620,KP,5.084334,2460803.446331,2025-09-03 20:59:10,2025-09-09 12:04:04,305.095724,-19.314727,9.9543,5692.5,1.73938
7484.01,68952448,KP,4.6144478,2460803.328685,2025-09-03 20:59:10,2025-09-09 12:04:04,295.743849,-19.949731,11.355,5417.0,0.831063
7486.01,336732544,KP,3.2771118,2460805.293336,2025-09-03 20:59:10,2025-09-09 12:04:04,312.449308,-24.303506,13.3102,5451.0,0.944511
7487.01,301258470,KP,12.4563692,2460812.205917,2025-09-03 20:59:10,2025-09-09 12:04:04,351.135378,-5.164145,11.9039,5278.0,0.843307
7490.01,250977648,KP,4.6080854,2460807.332477,2025-09-03 20:59:10,2025-09-09 12:04:04,338.368209,-9.022941,9.9735,4911.0,3.1205699
7491.01,119262291,KP,4.1747143,2460804.961676,2025-09-03 20:59:11,2025-09-09 12:04:04,291.478701,-23.202818,13.7805,5859.0,1.08854
7492.01,102068384,KP,2.5001361,2460804.761801,2025-09-03 20:59:11,2025-09-09 12:04:04,328.975921,-14.06844,12.9376,5160.0,0.998401
7493.01,12611594,KP,1.9155258,2460803.361443,2025-09-03 20:59:11,2025-09-09 12:04:04,290.81017,-20.166377,12.5866,5494.0,1.58042
7496.01,96847781,KP,3.5841,2460804.332152,2025-09-03 20:59:11,2025-09-09 12:04:04,294.941689,-25.748366,13.8205,5553.0,1.11542
7497.01,130633912,KP,5.2913602,2460807.717198,2025-09-03 20:59:11,2025-09-09 12:04:04,289.391796,-16.871727,11.8543,5555.0,1.03676
7499.01,301031110,KP,3.8304162,2460803.441097,2025-09-03 20:59:11,2025-09-09 12:04:04,300.428076,-26.077564,13.4041,5770.0,1.2148
7501.01,271898990,KP,1.747633,2460803.105262,2025-09-03 20:59:11,2025-09-09 12:04:04,311.092004,-19.437527,14.0739,5122.0,1.61423
7502.01,169504920,KP,3.1052319,2460803.114126,2025-09-03 20:59:11,2025-09-09 12:04:04,292.939782,-26.740202,11.9801,6297.0,1.29988
7503.01,11439959,KP,3.6188769,2460805.763535,2025-09-03 20:59:11,2025-09-09 12:04:04,289.40076,-22.390009,13.3735,5871.0,1.46198
7511.01,146364192,KP,2.3691651,2459090.174433,2025-10-16 23:09:47,2025-10-17 10:08:01,342.031649,-14.494779,10.4222,5394.0,0.930331
7512.01,380255458,KP,6.569208,2459559.04535,2025-10-16 23:10:53,2025-10-17 10:08:01,188.137317,-9.607611,12.0213,5712.0,1.01702
7513.01,56815340,KP,9.5802888,2459554.243825,2025-10-16 23:10:53,2025-10-17 10:08:01,183.472474,-0.393436,8.56338,6498.0,1.2427
7513.02,56815340,KP,1221.2709773,2459569.376085,2025-10-16 23:10:53,2025-10-17 10:08:01,183.472474,-0.393436,8.56338,6498.0,1.2427
7683.01,441422655,KP,1.5435057,2460883.407275,2026-01-15 22:17:54,2026-02-01 12:04:04,311.258311,-35.427841,14.5499,4650.0,0.828853
7718.01,37348844,KP,0.7668221,2460989.040876,2026-04-09 21:15:49,2026-04-10 09:02:27,91.87228,-25.594896,13.605,5780.0,1.0
7719.01,1333933,KP,3.2757945,2460989.988472,2026-04-09 21:15:49,2026-04-10 09:02:27,73.35531,-32.800348,13.9636,5620.0,0.955708
7772.01,309694541,KP,3.3119514,2460797.035911,2026-06-04 21:15:28,2026-06-21 12:05:01,223.857623,-18.432319,12.8222,5692.0,
7852.01,951438622,KP,0.2359467,2461100.832208,2026-06-25 22:56:38,2026-07-06 15:29:20,187.568931,-26.930961,18.8086,5780.0,1.0
7855.01,27846348,KP,130.1648184,2458689.998872,2026-07-23 23:57:56,2026-07-24 15:12:51,296.479762,49.937649,14.2045,5770.0,0.850059
7856.01,417679385,KP,0.6535255,2460313.089924,2026-07-23 23:57:56,2026-07-24 15:12:51,290.96621,51.504766,14.987,4571.0,0.734657
7858.01,158490401,KP,12.7137939,2459394.331975,2026-07-23 23:57:56,2026-07-24 15:12:51,287.559807,46.95726,11.034,3678.9,0.48
7859.01,416279912,KP,,2460564.052867,2026-07-23 23:57:56,2026-07-24 15:12:51,289.763621,51.962683,12.1351,5823.0,0.926307
7860.01,299161524,KP,12.611812,2460298.278657,2026-07-23 23:57:56,2026-07-24 15:12:51,289.11222,51.737359,14.6048,5462.0,1.9405299
