toi,tid,split,label,disposition,stage1_score,stage2_score
4323.02,143022742,validation,0,FA,0.5607874989509583,0.48609020245667967
4329.01,256722647,validation,1,CP,0.468761146068573,0.36639898110260516
433.01,188989177,train,0,FP,0.4629976451396942,
4330.01,47617038,validation,0,FP,0.2392653077840805,0.21724493588476196
4332.01,178959058,validation,0,FP,0.6297719478607178,0.6783483709365933
4335.01,443658196,validation,0,FP,0.3636834919452667,0.2660681557494527
4336.01,166184428,validation,1,CP,0.6194337010383606,0.7364498710926471
4337.01,399642071,validation,0,FP,0.21810725331306458,0.22400766173511052
4339.01,7439481,validation,0,FP,0.18993966281414032,0.2153294460117694
4341.01,62301521,validation,0,FA,0.49663910269737244,0.639896863365973
4342.01,354944123,validation,1,CP,0.4932982623577118,0.5224926127021594
4342.02,354944123,validation,1,CP,0.4932982623577118,0.5224926127021594
4346.01,389371332,validation,0,FP,0.5244866609573364,0.6669574441815035
4357.01,300011941,validation,0,FP,0.4655187129974365,0.670047404680331
4359.01,133505138,validation,0,FP,0.30470284819602966,0.25352672761289746
436.01,44745077,train,0,FP,0.5108957290649414,
4364.01,4070275,validation,1,CP,0.6535221934318542,0.727494966969528
4367.01,313675203,validation,0,FP,0.26485538482666016,0.46806767997662957
4368.01,314724818,validation,0,FP,0.3538500964641571,0.2825528173846845
4377.01,394918211,validation,1,CP,0.12738345563411713,0.21364718453146417
4379.01,97766057,validation,1,CP,0.8392012715339661,0.8296143291471798
4383.01,384744828,validation,0,FP,0.46361008286476135,0.31640693581683926
4394.01,341805908,validation,0,FP,0.2855129837989807,0.24583330024502875
4397.01,107728509,validation,0,FP,0.32597848773002625,0.3043651003664803
4399.01,464646604,validation,1,CP,0.3031078279018402,0.4985244024154219
440.01,143350972,train,0,FP,0.5035397410392761,
4406.01,206541859,validation,1,CP,0.6304510235786438,0.6592552109911716
441.01,316916655,train,0,FP,0.5181264281272888,
4412.01,35315453,validation,0,FP,0.5617889165878296,0.6582413126487286
4414.01,1405997635,validation,0,FP,0.14512601494789124,0.16273171500580794
442.01,70899085,train,1,CP,0.49497169256210327,
4421.01,141412823,validation,0,FP,0.6100857853889465,0.7164345701621389
4433.01,158551257,validation,0,FP,0.18513701856136322,0.27838767142374066
4438.01,22233480,validation,1,CP,0.5389395952224731,0.4672642310742169
444.01,179034327,train,1,CP,0.5132526159286499,
4443.01,158241252,validation,1,CP,0.554321825504303,0.7085749168586277
4453.01,243333538,validation,0,FP,0.7214143872261047,0.6510341955704413
4461.01,149282072,validation,0,FP,0.5810681581497192,0.7033316940089614
4462.01,76420654,validation,1,CP,0.4669039845466614,0.6453845491481105
4463.01,8599009,validation,1,CP,0.48837822675704956,0.329982763459916
4477.01,64531556,validation,0,FP,0.6407908201217651,0.5677185495342003
4479.01,126606859,validation,1,CP,0.5929295420646667,0.7136190322493303
448.01,1528696,train,1,CP,0.4715859293937683,
4481.01,239332587,validation,1,CP,0.10291839390993118,0.3304898285249863
4491.01,193336820,validation,1,CP,0.5196993947029114,0.5093394880670784
4492.01,298297931,validation,1,CP,0.5993552207946777,0.39555632539925817
4495.01,120826158,validation,1,CP,0.42206960916519165,0.3582029949142217
4498.01,305943739,validation,0,FP,0.28952863812446594,0.2218137054561399
4500.01,406190563,validation,0,FP,0.2048860341310501,0.21932502306633112
4502.01,239372503,validation,0,FP,0.3136204183101654,0.411754270218816
4504.01,349972412,validation,1,CP,0.5385322570800781,0.6532028140667747
4504.02,349972412,validation,1,CP,0.5385322570800781,0.6532028140667747
4507.01,179582003,validation,1,CP,0.13827547430992126,0.7975495315693704
451.01,257605131,validation,1,CP,0.5211756825447083,0.6485830699458104
451.02,257605131,validation,1,CP,0.5211756825447083,0.6485830699458104
451.03,257605131,validation,1,CP,0.5211756825447083,0.6485830699458104
4515.01,456862677,validation,1,CP,0.5078277587890625,0.5026615977254114
4522.01,369480087,validation,0,FP,0.488252192735672,0.42532966662639987
4524.01,333657795,validation,1,CP,0.6738151907920837,0.7485038779340818
4527.01,380887434,validation,1,CP,0.5646966099739075,0.7019790018094207
4528.01,376981340,validation,0,FA,0.5582647323608398,0.3893217824537919
4529.01,384888319,validation,1,CP,0.4788920283317566,0.5981995157776032
455.01,98796344,train,1,CP,0.3323184847831726,
4551.01,204650483,validation,1,CP,0.49531444907188416,0.6325932949288963
4552.01,248250955,validation,1,CP,0.7035829424858093,0.7652325959400076
4559.01,271169413,validation,1,CP,0.6616256237030029,0.7235070379920484
456.01,77228304,train,0,FP,0.5183677077293396,
4562.01,349576261,validation,1,CP,0.5955406427383423,0.6981446326949458
4564.01,400786146,validation,0,FP,0.5229983329772949,0.5899791016785553
4569.01,149126400,validation,0,FP,0.5489311814308167,0.6877996629932712
4582.01,219854519,validation,1,CP,0.455719530582428,0.6222503847986687
4583.01,103604037,validation,0,FA,0.5095729827880859,0.5492519152965151
4591.01,356868487,validation,0,FP,0.5366138815879822,0.6965072550175128
4594.01,158555987,validation,0,FP,0.5155342817306519,0.6698833969135033
4599.01,307809773,validation,1,CP,0.7806923985481262,0.7893998338134477
4599.02,307809773,validation,1,CP,0.7806923985481262,0.7893998338134477
460.01,9804616,train,0,FP,0.47912946343421936,
4600.01,232608943,test,1,CP,0.5070706605911255,0.5951047273816992
4600.02,232608943,test,1,CP,0.5070706605911255,0.5951047273816992
4602.01,467651916,validation,1,CP,0.7333978414535522,0.7676492836682245
4603.01,437856897,validation,1,CP,0.4594022035598755,0.37958032235854605
4605.01,19155785,validation,0,FP,0.3901726305484772,0.30495124005492635
461.01,4646810,train,1,CP,0.5100693106651306,
4610.01,1950736,validation,0,FP,0.2862948179244995,0.22793761582295777
4616.01,258796169,validation,1,CP,0.610692024230957,0.670316801397041
4627.01,89702406,validation,0,FP,0.3618547022342682,0.5627527238401069
463.01,176831592,train,0,FP,0.4663883447647095,
4633.01,307958020,validation,1,CP,0.35417699813842773,0.5144906276627293
4634.01,17150865,validation,0,FP,0.5621147155761719,0.5232865338127429
4635.01,337129672,validation,0,FP,0.2468537539243698,0.33339218329323167
4636.01,405484221,validation,0,FP,0.6254198551177979,0.714168232096341
4638.01,58824746,validation,1,CP,0.623085618019104,0.6894134134654651
464.01,398733009,train,0,FP,0.4695430397987366,
4641.01,436873727,validation,1,CP,0.587824821472168,0.6436947671507756
4666.01,165202476,validation,1,CP,0.5676386952400208,0.3777214708921361
4668.01,142938659,validation,0,FP,0.1411474049091339,0.1627503598974377
467.01,20178111,train,0,FP,0.4777699410915375,
469.01,33692729,train,1,CP,0.5119559168815613,
470.01,37770169,train,1,CP,0.4429319202899933,
4737.01,142532090,validation,1,CP,0.34505078196525574,0.3090018974534527
4738.01,247873937,validation,0,FP,0.47221410274505615,0.32899670375087675
4759.01,49705089,validation,1,CP,0.3293556272983551,0.30534693276831704
478.01,172464366,train,0,FP,0.3906710743904114,
4791.01,100389539,validation,1,CP,0.6270503401756287,0.42450162517578527
480.01,317548889,train,1,CP,0.5202898383140564,
481.01,339672028,train,1,CP,0.5232402086257935,
4817.01,60074373,validation,0,FP,0.3006516396999359,0.22528435350125148
482.01,365639282,train,0,FP,0.49519258737564087,
4827.01,332630868,validation,0,FP,0.7050290107727051,0.5237343717678882
4829.01,268439377,validation,0,FP,0.4274527430534363,0.30597468314591236
4838.01,374200604,validation,0,FP,0.5592264533042908,0.6879181718632594
484.01,427348923,train,0,FP,0.4874228537082672,
4840.01,80029842,validation,0,FP,0.5697962641716003,0.6840842718077625
4846.01,418971787,validation,0,FP,0.13072046637535095,0.16041401654064483
4849.01,132534906,validation,0,FP,0.26705294847488403,0.21490183870544033
485.01,427352241,train,0,FP,0.36480632424354553,
4856.01,428685938,validation,0,FP,0.6124805212020874,0.47845162239692834
4858.01,262499797,test,0,FP,0.6794818043708801,0.5051535585785871
486.01,260708537,train,1,CP,0.47891685366630554,
4860.01,335590096,test,1,CP,0.32477930188179016,0.29401357903904085
4863.01,143032776,test,0,FP,0.5477831363677979,0.438286065408777
4879.01,45465399,test,0,FP,0.43629762530326843,0.6314207286048192
488.01,452866790,train,1,CP,0.5239391326904297,
4886.01,457743020,test,0,FP,0.45108842849731445,0.31966079388528185
4902.01,358072664,test,0,FP,0.28994977474212646,0.23743549409235032
4914.01,49254857,test,1,CP,0.5886448621749878,0.47919410628285425
4940.01,237929468,test,1,CP,0.6539245843887329,0.7102033268523242
4948.01,160476088,test,0,FP,0.24683411419391632,0.22871156359082448
497.01,108645766,train,0,FP,0.3803425431251526,
4985.01,294315741,test,0,FP,0.34909188747406006,0.26140768003306497
4987.01,293607057,test,1,CP,0.49675750732421875,0.4616442975991734
4994.01,277128619,test,1,CP,0.6468633413314819,0.6517589579705041
500.01,134200185,train,1,CP,0.5283733606338501,
5005.01,282485660,test,1,CP,0.6305270195007324,0.6396111631026696
5007.01,424196109,test,1,CP,0.39150023460388184,0.3006830149348706
5016.01,68322189,test,0,FP,0.21313819289207458,0.19085931502029516
5027.01,361711730,test,1,CP,0.6196558475494385,0.5004357751595057
503.01,186812530,train,1,CP,0.5204198360443115,
504.01,219164808,train,0,FP,0.5287925004959106,
5055.01,407146538,test,0,FP,0.5758101344108582,0.6024747198388789
506.01,274138511,train,0,FP,0.4920794367790222,
5070.01,319968129,test,0,FP,0.4366644620895386,0.33379847449204275
5075.01,23113034,test,0,FP,0.4875205457210541,0.4601627322064872
5076.01,303432813,test,1,CP,0.6571599841117859,0.6787637342986789
5079.01,69672493,test,0,FP,0.23395860195159912,0.20129181517714154
5082.01,437011608,test,1,CP,0.613633394241333,0.6881963640344172
509.01,453211454,train,1,CP,0.4957257807254791,
509.02,453211454,train,1,CP,0.4957257807254791,
5107.01,97735297,test,0,FP,0.5362794995307922,0.4717982863103507
5108.01,350348197,test,1,CP,0.6048260927200317,0.4409076878899787
5110.01,239977528,test,1,CP,0.8623510003089905,0.825959638872304
5119.01,75427473,test,0,FP,0.20493021607398987,0.19570964469157517
512.01,119292328,train,1,CP,0.5355415344238281,
5124.01,306902029,test,0,FP,0.27140745520591736,0.26460356305934835
5126.01,27064468,test,1,CP,0.40424835681915283,0.32013025507898274
5126.02,27064468,test,1,CP,0.40424835681915283,0.32013025507898274
513.01,431999925,train,0,FP,0.43766099214553833,
5133.01,312221462,test,0,FP,0.718708336353302,0.7450868138491666
5134.01,95010343,test,0,FP,0.4174369275569916,0.32480337339712584
5135.01,172110606,test,0,FP,0.2715189754962921,0.2630264071214156
515.01,366622912,train,1,CP,0.3977423906326294,
5150.01,40954422,test,0,FP,0.1285891979932785,0.19714610992570636
5152.01,257527578,test,1,CP,0.3257739841938019,0.23601896549543785
5153.01,124029677,test,1,CP,0.6795017123222351,0.7021004136052127
517.01,308307606,train,0,FP,0.5474328994750977,
5174.01,49428710,test,1,CP,0.6454914212226868,0.7439436609194354
5184.01,28643432,test,0,FP,0.2034558653831482,0.20749526830346077
5189.01,408549705,test,0,FP,0.5944643020629883,0.5280661308898855
519.01,218795833,train,1,CP,0.249830424785614,
5198.01,193628179,test,0,FP,0.4264570474624634,0.31050880712933826
5199.01,298049015,test,0,FP,0.2500787377357483,0.20355126342907814
5205.01,419411415,test,1,CP,0.5987157225608826,0.37400956342543623
521.01,27649847,train,1,CP,0.5358365178108215,
5212.01,424699834,test,0,FP,0.4646390974521637,0.41421291602649873
5218.01,259172249,test,1,CP,0.38494235277175903,0.38619890188563044
522.01,19451711,train,0,FA,0.5452544093132019,
5226.01,195093356,test,0,FP,0.6439881324768066,0.5289356193096901
523.01,93125144,train,0,FA,0.4765482246875763,
5231.01,105387356,test,0,FP,0.5985713601112366,0.7055583068643734
5232.01,69356857,test,1,CP,0.5313435792922974,0.4155491396660963
5238.01,219016883,test,1,CP,0.3418300747871399,0.2681267574090117
524.01,365690646,train,0,FA,0.5252050757408142,
5240.01,40055053,test,1,CP,0.23686890304088593,0.2215650297946268
5246.01,295807723,test,0,FP,0.12594950199127197,0.23847488240876472
5257.01,185226925,test,0,FP,0.12652836740016937,0.188636230578535
5258.01,147895461,test,0,FP,0.2626844644546509,0.22018280498639856
526.01,200593988,train,0,FP,0.43757545948028564,
5260.01,326347927,test,0,FP,0.3409155607223511,0.3131724850456336
5262.01,274122380,test,0,FP,0.49438849091529846,0.644580512896459
5266.01,312899686,test,0,FP,0.6009300947189331,0.6368483532021314
5268.01,202468443,test,0,FP,0.4968128800392151,0.4873164172669875
5273.01,172871230,test,0,FP,0.25357478857040405,0.23516531014769088
5275.01,219466803,test,0,FP,0.3134325444698334,0.36567021476740547
528.01,403693875,train,0,FP,0.5524293780326843,
5283.01,399956873,test,0,FP,0.5645367503166199,0.4427995432485351
529.01,438490744,train,0,FP,0.47501805424690247,
5293.01,250111245,test,1,CP,0.44387874007225037,0.3051833134405924
5296.01,241102583,test,0,FP,0.45564839243888855,0.30563407586585595
530.01,387690507,train,1,CP,0.44700193405151367,
5301.01,58825110,test,1,CP,0.5025379061698914,0.35340824667978477
5308.01,422653398,test,0,FP,0.5611021518707275,0.4183582087549367
531.01,302895996,train,0,FP,0.4933847188949585,
5319.01,246965431,test,1,CP,0.5570288300514221,0.5987115370417064
532.01,144700903,train,1,CP,0.3495495319366455,
5321.01,243153196,test,0,FP,0.7562320232391357,0.7230016945786841
5344.01,16005254,test,1,CP,0.5057600736618042,0.341339612735618
5349.01,26054627,test,1,CP,0.5606691241264343,0.3741353019988691
5353.01,113919944,test,0,FP,0.22521132230758667,0.21403514075233832
5361.01,366602797,test,0,FP,0.258003830909729,0.21837296102229942
538.01,237751146,train,0,FP,0.4038504958152771,
5381.01,241174783,test,0,FP,0.556327760219574,0.6310298148345483
5388.01,407591297,test,1,CP,0.6129321455955505,0.7070311966603811
5396.01,202428245,test,0,FP,0.5021755695343018,0.6616073806912055
5398.01,8260536,test,1,CP,0.46850377321243286,0.40775594444901875
5398.02,8260536,test,1,CP,0.46850377321243286,0.40775594444901875
540.01,200322593,train,1,CP,0.4918139576911926,
5418.01,115564354,test,0,FP,0.40912678837776184,0.5791232716399598
5424.01,436099179,test,0,FP,0.5318971872329712,0.6148390192066242
543.01,53593457,train,0,FP,0.4966161251068115,
5434.01,307377219,test,0,FP,0.5241877436637878,0.625375946904799
544.01,50618703,train,1,CP,0.4651455581188202,
5440.01,29374525,test,0,FP,0.3199929893016815,0.25145753658427583
5447.01,239722954,test,0,FP,0.5043920278549194,0.6621285149148249
5450.01,6653897,test,0,FP,0.34854552149772644,0.3308139965274545
5456.01,87044036,test,0,FP,0.6442785263061523,0.5404811798091079
5467.01,83275782,test,1,CP,0.35409942269325256,0.2673361252573843
5478.02,95122849,test,0,FP,0.5027634501457214,0.4526928581242005
549.01,32830028,train,0,FP,0.4904710054397583,
5496.01,323658120,test,0,FP,0.4054320454597473,0.37174223090134356
550.01,311183180,train,0,FP,0.28250181674957275,
550.02,311183180,train,0,FP,0.28250181674957275,
5503.01,350044062,test,0,FP,0.4135577976703644,0.3145327770928167
5513.01,184869170,test,0,FP,0.33955734968185425,0.36936131709879994
552.01,44737596,train,1,CP,0.35516396164894104,
553.01,161477033,train,0,FA,0.5614483952522278,
554.01,407966340,test,1,CP,0.41752877831459045,0.36778236649228724
554.02,407966340,test,1,CP,0.41752877831459045,0.36778236649228724
5540.01,456305193,test,0,FP,0.21545028686523438,0.20160537735112732
5542.01,466206508,test,1,CP,0.5721595287322998,0.6677514492089215
5547.01,63013648,test,0,FP,0.6323727369308472,0.6368532073707016
555.01,170849515,train,1,CP,0.49339622259140015,
5557.01,323687123,test,1,CP,0.5647643804550171,0.7105999986885301
556.01,59003115,train,0,FP,0.4379524290561676,
5573.01,459762279,test,1,CP,0.5141358971595764,0.40106889993910816
5574.01,268405086,test,0,FP,0.6327802538871765,0.7017554464082423
5576.01,137543637,test,0,FP,0.36048606038093567,0.2730871566633357
558.01,207110080,train,1,CP,0.5034978985786438,
559.01,209459275,train,1,CP,0.4818305969238281,
560.01,101011575,validation,1,CP,0.6392267346382141,0.647061529047475
560.02,101011575,validation,1,CP,0.6392267346382141,0.647061529047475
561.01,377064495,train,1,CP,0.5746920704841614,
561.02,377064495,train,1,CP,0.5746920704841614,
561.03,377064495,train,1,CP,0.5746920704841614,
5616.01,154220877,test,1,CP,0.2249201089143753,0.19435386579010847
562.01,413248763,train,1,CP,0.5338262319564819,
5621.01,219467837,test,0,FP,0.3170148730278015,0.5811983899591654
5624.01,53498154,test,1,CP,0.6438433527946472,0.7156670691440599
5624.02,53498154,test,1,CP,0.6438433527946472,0.7156670691440599
5624.03,53498154,test,1,CP,0.6438433527946472,0.7156670691440599
5624.04,53498154,test,1,CP,0.6438433527946472,0.7156670691440599
5628.01,135100529,test,1,CP,0.459404319524765,0.3014628240373972
564.01,1003831,train,1,CP,0.38663533329963684,
566.01,1133072,train,0,FP,0.4901951849460602,
5678.01,209464063,test,1,CP,0.7127969264984131,0.7588515149569354
568.01,37575651,train,0,FP,0.548866331577301,
5680.01,368739874,test,1,CP,0.40041691064834595,0.27398773552243927
5688.01,193634953,test,1,CP,0.3037920892238617,0.27089092533992143
569.01,123482865,train,1,CP,0.36718353629112244,
5695.01,103865797,test,0,FP,0.33818569779396057,0.23108595198444218
570.01,126733133,train,0,FP,0.5315621495246887,
5702.01,141985686,test,0,FA,0.22062616050243378,0.20098264576430097
5704.01,148673433,test,1,CP,0.6702476739883423,0.7398623813292592
5713.01,219041246,test,1,CP,0.5605818629264832,0.7133996605050634
5716.01,298074836,test,1,CP,0.5936751365661621,0.6988778838319794
5720.01,230055368,test,1,CP,0.5515740513801575,0.6171917121596837
5726.01,71582156,test,1,CP,0.45495522022247314,0.46019942235203454
5734.01,9989136,test,1,CP,0.6332935094833374,0.6578176172823661
5742.01,258557847,test,0,FP,0.1903405636548996,0.24499140477391876
5746.01,318209162,test,0,FP,0.5929562449455261,0.6518993299868093
5747.01,4918918,test,1,CP,0.21662600338459015,0.20756158700834987
575.01,386435344,train,0,FP,0.5080582499504089,
576.01,408310006,train,1,CP,0.46479541063308716,
5769.01,462715015,test,0,FP,0.3119875490665436,0.2595075999812125
5784.01,302814895,test,0,FP,0.5916972756385803,0.6835238806436696
5786.01,40292751,test,1,CP,0.5374389886856079,0.46950747292442346
5787.01,446616059,test,0,FP,0.2756766676902771,0.21632833670692456
5788.01,42883782,test,1,CP,0.5205841064453125,0.6456446734678114
5788.02,42883782,test,1,CP,0.5205841064453125,0.6456446734678114
5789.01,87216634,test,1,CP,0.6350907683372498,0.5417826020802886
5791.01,110936761,test,0,FP,0.2564333975315094,0.21184574452437516
5795.01,151724385,test,1,CP,0.7557488083839417,0.7579460317357523
5799.01,328081248,test,1,CP,0.5024453997612,0.6606011673646858
5800.01,151759246,test,1,CP,0.5613878965377808,0.6967338757351718
5803.01,466382581,test,1,CP,0.6369085311889648,0.722522394024505
5804.01,303055194,test,0,FP,0.2648305594921112,0.21974928189535103
5806.01,283621618,test,1,CP,0.5488704442977905,0.38064509543692304
581.01,180987952,train,0,FP,0.5015366673469543,
5811.01,331484419,test,0,FP,0.45119234919548035,0.3324185105595219
5817.01,418604868,test,1,CP,0.6040092706680298,0.6689528381753062
582.01,287474726,train,0,FP,0.519073486328125,
5830.01,224418572,test,0,FP,0.31090545654296875,0.22672557522015066
5839.01,355732304,test,0,FP,0.279834121465683,0.22278934084646854
584.01,74482749,train,0,FP,0.46201375126838684,
5850.01,151728428,test,0,FP,0.3422812819480896,0.34973421588958237
5855.01,41422753,test,0,FP,0.4070311188697815,0.29790026185597274
586.01,131979339,train,0,FP,0.5028475522994995,
5862.01,20988926,test,0,FP,0.5032345056533813,0.41542129233442815
5866.01,341297143,test,0,FP,0.34138068556785583,0.26086146534785476
5867.01,380517859,test,0,FP,0.26261696219444275,0.18732890296790128
587.01,294090620,train,0,FP,0.6611059308052063,
5876.01,106114491,test,0,FP,0.49617356061935425,0.4066766436489108
5882.01,232941965,test,1,CP,0.3046932518482208,0.2680079958065298
5886.01,15682927,test,0,FP,0.2600044012069702,0.22351494129057084
5887.01,277987172,test,0,FP,0.4355858564376831,0.3795841575610148
589.01,412961700,train,0,FP,0.2822379767894745,
5892.01,375199523,test,0,FP,0.22866463661193848,0.19931330676640904
590.01,270841724,train,0,FP,0.5292345285415649,
5901.01,294173437,test,0,FP,0.507479727268219,0.42784642961520325
5908.01,452483795,test,0,FP,0.2673008441925049,0.20749078011588823
5910.01,273774284,test,0,FP,0.47140273451805115,0.4848931233084463
5915.01,329709756,test,0,FP,0.7282578349113464,0.5824012927792523
5916.01,305506996,test,1,CP,0.41021469235420227,0.2733088272139298
592.01,196286587,train,0,FP,0.5089168548583984,
5924.01,289125016,test,0,FP,0.4115215241909027,0.309357549035588
593.01,128463355,train,0,FP,0.4750061631202698,
5940.01,296898634,test,0,FP,0.37052640318870544,0.3238091468148192
5942.01,166190643,test,0,FP,0.09756816178560257,0.18831485859106512
595.01,287329267,train,0,FP,0.4747574031352997,
5954.01,297153209,test,0,FP,0.3872610926628113,0.363929509793997
596.01,144956678,train,0,FP,0.48124176263809204,
5962.01,239541449,test,0,FP,0.2343660593032837,0.21782230503389105
5966.01,404610583,test,0,FP,0.5625438094139099,0.39412520327310074
5976.01,348054109,test,0,FP,0.023352015763521194,0.1774943860241246
598.01,81429971,train,0,FP,0.4944612383842468,
599.01,145982812,train,0,FP,0.3453920781612396,
600.01,134396419,train,0,FP,0.40722620487213135,
6000.01,259233660,test,1,CP,0.4804902970790863,0.6574619532984147
6002.01,102734241,test,1,CP,0.5854253172874451,0.6952539874991958
6008.01,286201103,test,1,CP,0.52205491065979,0.6862735839268718
6016.01,327369524,test,1,CP,0.12887223064899445,0.23656597268418914
6019.01,125520907,test,1,CP,0.6072242259979248,0.5369970421344439
6020.01,334597566,test,0,FP,0.6441265344619751,0.626385818661029
6023.01,341444900,test,0,FP,0.5402788519859314,0.6849976123089675
6024.01,56231866,test,0,FP,0.261293888092041,0.22588652876961693
6029.01,419523962,test,1,CP,0.31577426195144653,0.26526457934143555
603.01,262746281,train,1,CP,0.5429010391235352,
6034.01,388076422,test,1,CP,0.4499841034412384,0.44164548709664797
6037.01,352924930,test,0,FP,0.4409440755844116,0.5846959214158696
6038.01,194736418,test,1,CP,0.547421395778656,0.45587250710838045
6039.01,272050287,test,0,FP,0.5703521370887756,0.6637830132862947
604.01,145027461,train,0,FP,0.477323442697525,
6054.01,392681545,test,1,CP,0.6282390356063843,0.6428201027394507
6054.02,392681545,test,1,CP,0.6282390356063843,0.6428201027394507
6069.01,259099556,test,0,FA,0.39610737562179565,0.6589843601917375
607.01,153651591,train,0,FP,0.47382625937461853,
6084.01,294283951,test,0,FP,0.589206874370575,0.7077559994942311
6086.01,18318288,test,1,CP,0.5673381090164185,0.7032361854506435
6096.01,262781201,test,0,FP,0.22318945825099945,0.29903421989049545
610.01,80275202,train,0,FP,0.44389861822128296,
6101.01,19342878,test,1,CP,0.4664538502693176,0.3704707444950725
6109.01,384984325,test,1,CP,0.6061693429946899,0.6798730432842973
6109.02,384984325,test,1,CP,0.6061693429946899,0.6798730432842973
611.01,154459165,train,0,FP,0.5152841210365295,
6116.01,364408162,test,0,FP,0.288100004196167,0.2501930992391637
6128.01,100769500,test,0,FP,0.3791768252849579,0.28437191647049853
6130.01,210083929,test,1,CP,0.478150874376297,0.3297612669940954
6133.01,129107501,test,0,FP,0.6142327189445496,0.39981602246469833
614.01,118021229,train,0,FP,0.46756479144096375,
6143.01,423903685,test,0,FP,0.5725862383842468,0.3823845048184438
6147.01,402740809,test,0,FA,0.31809717416763306,0.2414757606588008
615.01,190496853,train,1,CP,0.3714431822299957,
6152.01,117068362,test,0,FP,0.36402422189712524,0.266638067947998
6157.01,86005116,test,0,FP,0.1523360311985016,0.16596958321267832
6158.01,404456775,test,1,CP,0.6987172365188599,0.6776793845278645
617.01,141227133,train,0,FP,0.463079035282135,
6170.01,51637609,test,1,CP,0.3991623818874359,0.2722364547978638
6172.01,26583436,test,0,FP,0.43568968772888184,0.4098412672917108
6181.01,199162630,test,0,FP,0.4997223913669586,0.3690628018730761
6186.01,345333936,test,0,FP,0.31842172145843506,0.2330597522715681
619.01,267527924,train,0,FP,0.482497900724411,
6196.01,330944099,test,0,FP,0.11181909590959549,0.1868819386651868
620.01,296739893,train,1,CP,0.5260878205299377,
622.01,83092282,train,1,CP,0.4953981041908264,
6223.01,288144647,test,1,CP,0.48036932945251465,0.33004297790380804
623.01,101395259,train,0,FP,0.46148985624313354,
624.01,399870368,train,1,CP,0.4259733557701111,
6242.01,437740083,test,0,FP,0.30778369307518005,0.26223233831690435
625.01,379929661,train,1,CP,0.4734256863594055,
6251.01,52005579,test,1,CP,0.6677290797233582,0.7379774789207331
6255.01,261135533,test,1,CP,0.6024467349052429,0.7029338008353362
626.01,65412605,train,1,CP,0.5459321737289429,
627.01,365781372,train,0,FP,0.3645075261592865,
6275.01,49043968,test,1,CP,0.5329397916793823,0.5557864752907403
6276.01,397362481,test,1,CP,0.62056565284729,0.7376353885553494
6276.02,397362481,test,1,CP,0.62056565284729,0.7376353885553494
628.01,281408474,train,1,CP,0.4281081557273865,
6280.01,370877263,test,0,FP,0.6246477365493774,0.5427859328648519
6286.01,354285962,test,0,FP,0.5409088134765625,0.6840321607669689
629.01,293853437,train,1,CP,0.5123448967933655,
6298.01,285233023,test,0,FP,0.36774149537086487,0.2776422385394145
631.01,97158538,train,0,FP,0.4865626096725464,
632.01,349790953,train,0,FP,0.49689576029777527,
6324.01,372207328,test,1,CP,0.5293879508972168,0.6745808836970477
633.01,348755723,train,0,FP,0.5419905781745911,
634.01,344926234,train,0,FA,0.47614628076553345,
6343.01,256349966,test,0,FP,0.4882526397705078,0.4685026872660726
635.01,286132427,train,0,FA,0.5123997330665588,
6355.01,98613492,test,0,FP,0.5760847330093384,0.5328749383524394
636.01,146463781,train,0,FP,0.4596175253391266,
6377.01,187532854,test,0,FP,0.36927300691604614,0.25366949958257706
638.01,78154865,train,0,FA,0.4996357262134552,
6383.01,328513434,test,1,CP,0.27646228671073914,0.20568947557429387
639.01,82362447,train,0,FP,0.5275182723999023,
6396.01,73244652,test,0,FP,0.6160386204719543,0.6865537739938461
6398.01,353586703,test,0,FP,0.48661476373672485,0.32472940694401026
640.01,147977348,train,1,CP,0.449688196182251,
643.01,432008938,train,0,FP,0.49830660223960876,
644.01,63303499,train,0,FP,0.48102065920829773,
6442.01,97921547,test,1,CP,0.43820318579673767,0.32218793692603986
6447.01,347442932,test,0,FP,0.19276313483715057,0.1967121683860132
6448.01,320411045,test,1,CP,0.2550033926963806,0.25990955173624186
645.01,157568289,train,0,FP,0.47786596417427063,
646.01,238197709,train,0,FP,0.5098265409469604,
6486.01,46772529,test,0,FP,0.5374454855918884,0.4295413630160646
650.01,349373192,train,0,FP,0.42811769247055054,
6508.01,142277868,test,1,CP,0.6283894181251526,0.5624083129190784
652.01,22221375,train,1,CP,0.4939424693584442,
653.01,33153766,train,0,FP,0.2953166961669922,
654.01,35009898,train,1,CP,0.48708516359329224,
657.01,48103627,train,1,CP,0.48035162687301636,
658.01,48476907,train,0,FP,0.5156654715538025,
6585.01,162729620,test,0,FP,0.38955873250961304,0.30307983509001113
662.01,54085154,train,0,FP,0.3684309720993042,
663.01,54962195,validation,1,CP,0.5676106214523315,0.6917633553706413
663.02,54962195,validation,1,CP,0.5676106214523315,0.6917633553706413
663.03,54962195,validation,1,CP,0.5676106214523315,0.6917633553706413
6645.01,15827263,test,0,FP,0.2934197187423706,0.2740944935262475
665.01,73723286,train,0,FP,0.3766665458679199,
6650.03,64837857,test,0,FP,0.6520380973815918,0.6452304154246615
6651.01,174328045,test,1,CP,0.4741479158401489,0.32817870917890246
6654.01,278726770,test,0,FP,0.4510166645050049,0.40729940673396414
6669.01,333736132,test,1,CP,0.6774245500564575,0.5878898611010506
